Order_ID,Product_ID,Seller_ID,Quantity,Discount,Sales,Cost,Profit,Order_Status
O0038357,P0031,S0044,4,0.03,27936.0,16884.64,11051.36,Completed
O0038357,P0106,S0044,2,0.03,6402.0,4900.9,1501.1,Completed
O0038358,P0406,S0024,4,0.2,16000.0,11136.4,4863.6,Completed
O0038358,P0315,S0024,2,0.1,1620.0,1357.28,262.72,Completed
O0038358,P0148,S0024,3,0.1,12690.0,7498.35,5191.65,Completed
O0038359,P0162,S0061,1,0.25,825.0,711.58,113.42,Completed
O0038359,P0031,S0061,1,0.15,6120.0,4221.16,1898.84,Completed
O0038359,P0137,S0061,3,0.08,14352.0,9302.67,5049.33,Completed
O0038360,P0395,S0061,1,0.25,3525.0,2387.66,1137.34,Pending
O0038361,P0041,S0055,1,0.1,8280.0,6463.17,1816.83,Completed
O0038362,P0339,S0052,1,0.2,8080.0,6791.25,1288.75,Completed
O0038363,P0238,S0079,3,0.12,12672.0,9915.42,2756.58,Completed
O0038364,P0333,S0041,4,0.12,15840.0,10401.88,5438.12,Completed
O0038365,P0397,S0098,4,0.2,18560.0,12644.72,5915.28,Completed
O0038365,P0169,S0098,4,0.05,15200.0,7945.36,7254.64,Completed
O0038365,P0380,S0098,3,0.08,14904.0,8656.47,6247.53,Completed
O0038365,P0340,S0098,3,0.05,66120.0,37023.66,29096.34,Completed
O0038366,P0319,S0023,3,0.15,41820.0,29392.02,12427.98,Completed
O0038366,P0186,S0023,2,0.12,5984.0,3555.72,2428.28,Completed
O0038366,P0170,S0023,4,0,7600,4313.12,3286.88,Completed
O0038367,P0113,S0005,3,0.03,4947.0,3965.22,981.78,Completed
O0038367,P0417,S0005,3,0.1,4860.0,3456.06,1403.94,Completed
O0038367,P0165,S0005,4,0.25,22800.0,20442.36,2357.64,Completed
O0038368,P0374,S0020,3,0.03,77697.0,47793.27,29903.73,Completed
O0038368,P0172,S0020,2,0.25,9000.0,7561.38,1438.62,Completed
O0038368,P0208,S0020,3,0.25,7425.0,5346.18,2078.82,Completed
O0038369,P0205,S0052,2,0.05,5890.0,3592.68,2297.32,Completed
O0038369,P0145,S0052,1,0.1,3510.0,3023.87,486.13,Completed
O0038369,P0239,S0052,2,0.1,4680.0,3718.7,961.3,Completed
O0038370,P0069,S0057,1,0.12,9592.0,7584.55,2007.45,Completed
O0038371,P0371,S0003,4,0.25,50100.0,45140.36,4959.64,Completed
O0038372,P0005,S0039,3,0.08,96600.0,63556.08,33043.92,Pending
O0038373,P0155,S0100,3,0.05,20520.0,11858.07,8661.93,Completed
O0038373,P0169,S0100,1,0.08,3680.0,1986.34,1693.66,Completed
O0038374,P0152,S0087,4,0.1,13320.0,9882.48,3437.52,Completed
O0038375,P0062,S0003,3,0.12,2904.0,2010.63,893.37,Completed
O0038375,P0013,S0003,1,0.08,63848.0,33400.21,30447.79,Completed
O0038376,P0114,S0100,1,0.2,560.0,392.54,167.46,Completed
O0038376,P0073,S0100,3,0.08,50508.0,38171.37,12336.63,Completed
O0038377,P0122,S0098,4,0.25,10200.0,8739.52,1460.48,Completed
O0038377,P0239,S0098,3,0.12,6864.0,5578.05,1285.95,Completed
O0038377,P0409,S0098,2,0.08,6440.0,5123.98,1316.02,Completed
O0038378,P0197,S0040,1,0.05,380.0,272.19,107.81,Completed
O0038379,P0301,S0064,2,0.03,1746.0,1019.96,726.04,Returned
O0038379,P0224,S0064,4,0,2400,1478.36,921.64,Returned
O0038380,P0132,S0044,4,0.25,7200.0,6066.84,1133.16,Pending
O0038380,P0130,S0044,2,0.15,2550.0,1685.22,864.78,Pending
O0038381,P0319,S0030,1,0.08,15088.0,9797.34,5290.66,Completed
O0038381,P0210,S0030,1,0.2,960.0,849.59,110.41,Completed
O0038381,P0083,S0030,1,0,24400,18271.5,6128.5,Completed
O0038382,P0241,S0018,4,0.08,2208.0,1259.36,948.64,Completed
O0038383,P0376,S0097,2,0.15,11050.0,7334.48,3715.52,Completed
O0038383,P0340,S0097,3,0,69600,37023.66,32576.34,Completed
O0038383,P0083,S0097,2,0.15,41480.0,36543.0,4937.0,Completed
O0038384,P0270,S0078,1,0.03,1552.0,1006.81,545.19,Completed
O0038384,P0341,S0078,2,0.05,44650.0,26720.4,17929.6,Completed
O0038384,P0369,S0078,2,0.05,2470.0,1457.68,1012.32,Completed
O0038385,P0070,S0040,1,0.12,4928.0,2743.51,2184.49,Completed
O0038385,P0126,S0040,2,0.25,3450.0,2246.14,1203.86,Completed
O0038385,P0304,S0040,2,0.1,360.0,238.28,121.72,Completed
O0038386,P0415,S0033,4,0.03,17072.0,8882.64,8189.36,Completed
O0038386,P0245,S0033,2,0.08,736.0,494.0,242.0,Completed
O0038387,P0275,S0055,2,0,2000,1205.3,794.7,Completed
O0038387,P0159,S0055,2,0.12,11616.0,10083.7,1532.3,Completed
O0038387,P0303,S0055,4,0.15,2720.0,1801.16,918.84,Completed
O0038388,P0209,S0017,4,0.08,5888.0,3285.16,2602.84,Completed
O0038388,P0396,S0017,3,0.05,3990.0,2103.66,1886.34,Completed
O0038388,P0124,S0017,1,0.25,2475.0,2476.78,-1.78,Completed
O0038388,P0406,S0017,2,0.05,9500.0,5568.2,3931.8,Completed
O0038389,P0252,S0001,1,0.25,450.0,439.96,10.04,Completed
O0038390,P0300,S0030,2,0.25,900.0,688.64,211.36,Completed
O0038390,P0212,S0030,1,0.12,1672.0,1286.78,385.22,Completed
O0038390,P0295,S0030,2,0.05,380.0,222.32,157.68,Completed
O0038391,P0319,S0063,3,0.15,41820.0,29392.02,12427.98,Completed
O0038391,P0355,S0063,3,0.25,1350.0,1164.3,185.7,Completed
O0038391,P0170,S0063,1,0.08,1748.0,1078.28,669.72,Completed
O0038392,P0204,S0048,2,0.1,1800.0,1190.92,609.08,Completed
O0038393,P0101,S0088,4,0.25,25500.0,19696.08,5803.92,Completed
O0038393,P0367,S0088,3,0.1,73440.0,39961.32,33478.68,Completed
O0038394,P0091,S0045,2,0.08,6256.0,4997.02,1258.98,Cancelled
O0038394,P0096,S0045,2,0.08,14536.0,8574.04,5961.96,Cancelled
O0038394,P0015,S0045,4,0.1,180000.0,118104.12,61895.88,Cancelled
O0038394,P0010,S0045,3,0.15,122400.0,81597.24,40802.76,Cancelled
O0038395,P0260,S0089,1,0.12,616.0,444.09,171.91,Completed
O0038396,P0349,S0049,4,0.15,1700.0,1486.32,213.68,Completed
O0038396,P0090,S0049,4,0.15,38420.0,30055.4,8364.6,Completed
O0038397,P0062,S0075,4,0.15,3740.0,2680.84,1059.16,Completed
O0038398,P0085,S0057,4,0.1,27000.0,18843.64,8156.36,Completed
O0038398,P0225,S0057,3,0.08,1104.0,893.61,210.39,Completed
O0038398,P0409,S0057,1,0,3500,2561.99,938.01,Completed
O0038398,P0260,S0057,2,0.2,1120.0,888.18,231.82,Completed
O0038399,P0155,S0081,3,0.25,16200.0,11858.07,4341.93,Completed
O0038399,P0100,S0081,3,0,11100,6025.2,5074.8,Completed
O0038400,P0299,S0040,3,0.25,675.0,615.48,59.52,Completed
O0038401,P0060,S0074,4,0,17200,9119.92,8080.08,Completed
O0038402,P0275,S0028,2,0.2,1600.0,1205.3,394.7,Completed
O0038402,P0102,S0028,3,0.03,10767.0,6993.48,3773.52,Completed
O0038403,P0240,S0011,4,0.08,9936.0,5277.36,4658.64,Completed
O0038403,P0416,S0011,3,0,20400,12472.44,7927.56,Completed
O0038404,P0248,S0003,2,0,2400,1756.44,643.56,Completed
O0038404,P0127,S0003,1,0,3900,2039.43,1860.57,Completed
O0038405,P0007,S0076,4,0.1,312480.0,171315.64,141164.36,Completed
O0038405,P0380,S0076,2,0.1,9720.0,5770.98,3949.02,Completed
O0038406,P0199,S0015,4,0,13200,8221.24,4978.76,Completed
O0038407,P0022,S0041,1,0.1,45270.0,30581.37,14688.63,Completed
O0038408,P0098,S0079,2,0.12,13200.0,7931.72,5268.28,Completed
O0038408,P0049,S0079,4,0.2,3840.0,3577.16,262.84,Completed
O0038409,P0301,S0084,4,0.05,3420.0,2039.92,1380.08,Pending
O0038410,P0305,S0019,3,0.1,3240.0,2469.99,770.01,Completed
O0038410,P0238,S0019,3,0.2,11520.0,9915.42,1604.58,Completed
O0038410,P0041,S0019,2,0,18400,12926.34,5473.66,Completed
O0038411,P0091,S0093,4,0.03,13192.0,9994.04,3197.96,Completed
O0038411,P0359,S0093,1,0.08,828.0,574.61,253.39,Completed
O0038411,P0344,S0093,3,0.12,19272.0,14809.02,4462.98,Completed
O0038412,P0315,S0042,4,0.1,3240.0,2714.56,525.44,Completed
O0038413,P0296,S0093,2,0.15,510.0,380.82,129.18,Completed
O0038414,P0019,S0001,4,0.08,113344.0,60761.96,52582.04,Completed
O0038414,P0228,S0001,1,0.15,935.0,668.35,266.65,Completed
O0038415,P0040,S0097,1,0.05,7980.0,6493.38,1486.62,Completed
O0038415,P0263,S0097,1,0.1,540.0,440.94,99.06,Completed
O0038415,P0121,S0097,2,0.25,3750.0,3133.3,616.7,Completed
O0038415,P0214,S0097,3,0.2,5760.0,4106.07,1653.93,Completed
O0038416,P0132,S0083,4,0.25,7200.0,6066.84,1133.16,Completed
O0038417,P0257,S0036,4,0.1,2880.0,2295.56,584.44,Completed
O0038418,P0323,S0034,3,0.25,55350.0,50045.01,5304.99,Completed
O0038418,P0111,S0034,2,0.08,12696.0,6739.82,5956.18,Completed
O0038418,P0153,S0034,4,0,23600,17796.6,5803.4,Completed
O0038419,P0118,S0020,4,0.05,7980.0,6037.4,1942.6,Completed
O0038419,P0158,S0020,4,0.05,2660.0,1881.64,778.36,Completed
O0038419,P0232,S0020,2,0.05,2850.0,2068.52,781.48,Completed
O0038420,P0154,S0093,3,0.05,9120.0,6974.46,2145.54,Completed
O0038421,P0223,S0010,3,0.2,720.0,690.99,29.01,Cancelled
O0038422,P0244,S0003,4,0.03,2328.0,1325.76,1002.24,Completed
O0038422,P0070,S0003,1,0.03,5432.0,2743.51,2688.49,Completed
O0038423,P0125,S0014,1,0.08,3680.0,2550.6,1129.4,Completed
O0038423,P0382,S0014,3,0.03,6402.0,3366.9,3035.1,Completed
O0038423,P0404,S0014,3,0.25,9450.0,9531.66,-81.66,Completed
O0038424,P0224,S0031,3,0.15,1530.0,1108.77,421.23,Completed
O0038424,P0096,S0031,4,0.25,23700.0,17148.08,6551.92,Completed
O0038424,P0101,S0031,3,0.08,23460.0,14772.06,8687.94,Completed
O0038424,P0004,S0031,1,0.25,46950.0,48260.83,-1310.83,Completed
O0038425,P0225,S0056,1,0.25,300.0,297.87,2.13,Completed
O0038426,P0239,S0076,2,0.12,4576.0,3718.7,857.3,Completed
O0038427,P0298,S0003,1,0.05,665.0,342.66,322.34,Returned
O0038427,P0308,S0003,4,0.2,3200.0,2395.08,804.92,Returned
O0038427,P0103,S0003,2,0.2,5920.0,4274.56,1645.44,Returned
O0038427,P0307,S0003,2,0.05,950.0,576.68,373.32,Returned
O0038428,P0392,S0039,4,0.03,20176.0,13552.08,6623.92,Returned
O0038429,P0294,S0025,1,0.25,225.0,231.86,-6.86,Completed
O0038430,P0022,S0061,4,0.3,140840.0,122325.48,18514.52,Completed
O0038430,P0129,S0061,1,0.05,3325.0,2431.52,893.48,Completed
O0038430,P0369,S0061,1,0.03,1261.0,728.84,532.16,Completed
O0038430,P0092,S0061,4,0.05,5320.0,4362.68,957.32,Completed
O0038431,P0234,S0019,1,0.03,4268.0,3393.15,874.85,Completed
O0038431,P0014,S0019,4,0,336400,258585.56,77814.44,Completed
O0038431,P0407,S0019,3,0.15,9690.0,7778.85,1911.15,Completed
O0038432,P0317,S0083,1,0.12,23848.0,19872.97,3975.03,Completed
O0038432,P0228,S0083,4,0.08,4048.0,2673.4,1374.6,Completed
O0038433,P0066,S0001,4,0.05,31540.0,18578.04,12961.96,Completed
O0038434,P0049,S0028,1,0.15000000000000002,1020.0,894.29,125.71,Cancelled
O0038434,P0235,S0028,1,0.12,1496.0,1014.59,481.41,Cancelled
O0038434,P0354,S0028,3,0.2,240.0,160.41,79.59,Cancelled
O0038435,P0404,S0078,3,0,12600,9531.66,3068.34,Completed
O0038435,P0350,S0078,4,0.15,3060.0,2593.32,466.68,Completed
O0038435,P0295,S0078,2,0.2,320.0,222.32,97.68,Completed
O0038436,P0027,S0037,1,0.13,35061.0,20398.17,14662.83,Completed
O0038437,P0416,S0051,4,0.08,25024.0,16629.92,8394.08,Completed
O0038437,P0003,S0051,4,0.03,149380.0,100482.44,48897.56,Completed
O0038438,P0228,S0086,1,0.03,1067.0,668.35,398.65,Completed
O0038438,P0402,S0086,2,0.25,5100.0,3807.4,1292.6,Completed
O0038439,P0273,S0016,1,0.08,1840.0,1379.17,460.83,Pending
O0038439,P0362,S0016,4,0.05,22800.0,14543.2,8256.8,Pending
O0038440,P0052,S0039,1,0.25,1050.0,721.05,328.95,Completed
O0038441,P0046,S0092,1,0.16999999999999998,3569.0,2279.64,1289.36,Completed
O0038441,P0011,S0092,4,0.1,200880.0,123403.88,77476.12,Completed
O0038441,P0245,S0092,3,0.1,1080.0,741.0,339.0,Completed
O0038442,P0351,S0053,1,0.05,95.0,53.14,41.86,Completed
O0038442,P0081,S0053,4,0.05,98800.0,66534.08,32265.92,Completed
O0038443,P0369,S0036,1,0.15,1105.0,728.84,376.16,Completed
O0038444,P0101,S0016,1,0.1,7650.0,4924.02,2725.98,Completed
O0038445,P0098,S0066,3,0.25,16875.0,11897.58,4977.42,Completed
O0038446,P0070,S0042,4,0.2,17920.0,10974.04,6945.96,Completed
O0038446,P0241,S0042,2,0.12,1056.0,629.68,426.32,Completed
O0038446,P0099,S0042,4,0.08,5888.0,3472.92,2415.08,Completed
O0038447,P0142,S0031,1,0.2,640.0,466.2,173.8,Completed
O0038448,P0301,S0010,3,0.03,2619.0,1529.94,1089.06,Completed
O0038448,P0193,S0010,3,0.05,1425.0,767.67,657.33,Completed
O0038449,P0103,S0047,3,0.05,10545.0,6411.84,4133.16,Completed
O0038450,P0218,S0056,3,0.08,2484.0,1567.44,916.56,Completed
O0038450,P0226,S0056,2,0.15,1870.0,1238.58,631.42,Completed
O0038450,P0089,S0056,4,0.03,103984.0,75923.88,28060.12,Completed
O0038450,P0059,S0056,3,0.1,5670.0,3998.97,1671.03,Completed
O0038451,P0162,S0064,2,0.05,2090.0,1423.16,666.84,Cancelled
O0038451,P0197,S0064,2,0.05,760.0,544.38,215.62,Cancelled
O0038451,P0389,S0064,1,0.1,7200.0,4750.09,2449.91,Cancelled
O0038452,P0021,S0075,4,0.03,263064.0,163213.08,99850.92,Completed
O0038453,P0326,S0081,3,0.1,38880.0,27416.52,11463.48,Completed
O0038453,P0401,S0081,1,0.12,1056.0,731.71,324.29,Completed
O0038454,P0389,S0010,4,0,32000,19000.36,12999.64,Completed
O0038454,P0197,S0010,4,0.2,1280.0,1088.76,191.24,Completed
O0038454,P0018,S0010,3,0.05,170430.0,116861.16,53568.84,Completed
O0038455,P0391,S0029,2,0.08,9200.0,5061.08,4138.92,Completed
O0038455,P0151,S0029,2,0.15,4250.0,3483.0,767.0,Completed
O0038456,P0054,S0063,1,0.2,3200.0,2349.17,850.83,Completed
O0038457,P0127,S0100,1,0.08,3588.0,2039.43,1548.57,Completed
O0038458,P0273,S0058,3,0.03,5820.0,4137.51,1682.49,Completed
O0038459,P0097,S0001,1,0.12,5720.0,3611.25,2108.75,Completed
O0038459,P0030,S0001,1,0.05,27455.0,16093.43,11361.57,Completed
O0038459,P0392,S0001,3,0.08,14352.0,10164.06,4187.94,Completed
O0038460,P0409,S0062,1,0.1,3150.0,2561.99,588.01,Completed
O0038460,P0408,S0062,4,0.15,3400.0,2344.56,1055.44,Completed
O0038460,P0013,S0062,2,0,138800,66800.42,71999.58,Completed
O0038461,P0399,S0033,3,0.25,5175.0,3982.74,1192.26,Completed
O0038462,P0178,S0068,4,0.15,9520.0,5623.0,3897.0,Completed
O0038462,P0180,S0068,1,0.2,3840.0,3308.08,531.92,Completed
O0038462,P0256,S0068,2,0.15,850.0,671.0,179.0,Completed
O0038463,P0028,S0012,3,0.2,153120.0,131729.67,21390.33,Completed
O0038463,P0129,S0012,2,0.05,6650.0,4863.04,1786.96,Completed
O0038463,P0025,S0012,4,0.15000000000000002,107100.0,88113.96,18986.04,Completed
O0038464,P0279,S0064,3,0.25,2475.0,2547.9,-72.9,Returned
O0038464,P0240,S0064,2,0.12,4752.0,2638.68,2113.32,Returned
O0038464,P0044,S0064,1,0.05,14725.0,9246.89,5478.11,Returned
O0038465,P0327,S0073,1,0.1,21240.0,14311.84,6928.16,Completed
O0038465,P0343,S0073,2,0.12,17424.0,11812.58,5611.42,Completed
O0038465,P0245,S0073,2,0.05,760.0,494.0,266.0,Completed
O0038466,P0125,S0094,2,0.15,6800.0,5101.2,1698.8,Pending
O0038466,P0100,S0094,4,0.2,11840.0,8033.6,3806.4,Pending
O0038467,P0047,S0048,1,0.15,2125.0,1306.39,818.61,Completed
O0038467,P0408,S0048,4,0.05,3800.0,2344.56,1455.44,Completed
O0038467,P0313,S0048,3,0.15,3825.0,3112.83,712.17,Completed
O0038467,P0411,S0048,3,0,13200,8262.57,4937.43,Completed
O0038468,P0003,S0033,4,0.08,141680.0,100482.44,41197.56,Completed
O0038469,P0130,S0094,3,0.15,3825.0,2527.83,1297.17,Completed
O0038469,P0107,S0094,3,0.05,21090.0,13376.7,7713.3,Completed
O0038470,P0064,S0014,4,0.25,9300.0,7107.0,2193.0,Completed
O0038470,P0328,S0014,3,0.05,84075.0,49837.44,34237.56,Completed
O0038470,P0203,S0014,3,0.12,2376.0,2043.21,332.79,Completed
O0038471,P0244,S0096,1,0.15,510.0,331.44,178.56,Returned
O0038471,P0031,S0096,4,0.03,27936.0,16884.64,11051.36,Returned
O0038472,P0021,S0056,4,0.2,216960.0,163213.08,53746.92,Completed
O0038473,P0388,S0064,4,0.25,6000.0,4683.2,1316.8,Completed
O0038474,P0060,S0077,1,0.1,3870.0,2279.98,1590.02,Completed
O0038474,P0394,S0077,3,0.15,7905.0,5463.48,2441.52,Completed
O0038475,P0256,S0012,1,0.2,400.0,335.5,64.5,Completed
O0038476,P0336,S0091,4,0.05,73340.0,51424.96,21915.04,Completed
O0038476,P0019,S0091,4,0.08,113344.0,60761.96,52582.04,Completed
O0038477,P0161,S0058,1,0.1,7830.0,5737.77,2092.23,Completed
O0038478,P0180,S0079,4,0.12,16896.0,13232.32,3663.68,Cancelled
O0038479,P0251,S0019,1,0.03,970.0,495.32,474.68,Completed
O0038480,P0100,S0049,3,0.25,8325.0,6025.2,2299.8,Completed
O0038480,P0072,S0049,3,0.05,57285.0,41610.93,15674.07,Completed
O0038480,P0401,S0049,4,0.1,4320.0,2926.84,1393.16,Completed
O0038481,P0216,S0042,1,0.2,1280.0,1049.23,230.77,Completed
O0038481,P0263,S0042,4,0.08,2208.0,1763.76,444.24,Completed
O0038481,P0202,S0042,1,0.1,2250.0,1646.94,603.06,Completed
O0038481,P0412,S0042,1,0.05,4655.0,2450.8,2204.2,Completed
O0038482,P0275,S0010,3,0.15,2550.0,1807.95,742.05,Completed
O0038482,P0148,S0010,4,0.08,17296.0,9997.8,7298.2,Completed
O0038482,P0162,S0010,2,0.15,1870.0,1423.16,446.84,Completed
O0038483,P0405,S0083,4,0.1,10800.0,8368.08,2431.92,Completed
O0038484,P0287,S0025,4,0.12,1760.0,1234.4,525.6,Completed
O0038484,P0120,S0025,2,0.03,15132.0,12040.08,3091.92,Completed
O0038485,P0385,S0081,4,0.05,20900.0,11227.44,9672.56,Completed
O0038486,P0100,S0044,1,0.25,2775.0,2008.4,766.6,Completed
O0038487,P0337,S0020,1,0.1,15120.0,10414.66,4705.34,Completed
O0038487,P0293,S0020,4,0.1,2520.0,2148.36,371.64,Completed
O0038487,P0368,S0020,4,0.05,80180.0,60628.04,19551.96,Completed
O0038487,P0304,S0020,1,0.08,184.0,119.14,64.86,Completed
O0038488,P0068,S0022,1,0,16500,10951.67,5548.33,Completed
O0038488,P0316,S0022,2,0.25,24300.0,24895.92,-595.92,Completed
O0038488,P0169,S0022,1,0.03,3880.0,1986.34,1893.66,Completed
O0038489,P0265,S0096,4,0,7200,5411.88,1788.12,Completed
O0038490,P0112,S0043,3,0,21900,12209.28,9690.72,Completed
O0038491,P0322,S0093,3,0.05,74955.0,38865.9,36089.1,Completed
O0038491,P0276,S0093,3,0.08,6072.0,3737.91,2334.09,Completed
O0038491,P0214,S0093,3,0,7200,4106.07,3093.93,Completed
O0038492,P0130,S0032,4,0.12,5280.0,3370.44,1909.56,Completed
O0038493,P0401,S0055,4,0,4800,2926.84,1873.16,Completed
O0038493,P0174,S0055,3,0.12,4224.0,3168.27,1055.73,Completed
O0038493,P0337,S0055,2,0.15,28560.0,20829.32,7730.68,Completed
O0038494,P0142,S0088,2,0.03,1552.0,932.4,619.6,Completed
O0038495,P0277,S0048,2,0.1,1800.0,1380.5,419.5,Completed
O0038496,P0185,S0018,4,0.03,18236.0,12000.04,6235.96,Completed
O0038496,P0058,S0018,1,0.05,6365.0,4746.49,1618.51,Completed
O0038496,P0166,S0018,1,0.05,665.0,342.32,322.68,Completed
O0038497,P0273,S0040,3,0.12,5280.0,4137.51,1142.49,Completed
O0038498,P0167,S0099,2,0.08,4048.0,3032.96,1015.04,Completed
O0038498,P0189,S0099,1,0.05,4370.0,3521.63,848.37,Completed
O0038499,P0269,S0075,4,0,6000,3669.0,2331.0,Completed
O0038499,P0164,S0075,4,0,30400,21588.84,8811.16,Completed
O0038499,P0035,S0075,4,0,18400,10640.12,7759.88,Completed
O0038500,P0406,S0079,2,0,10000,5568.2,4431.8,Completed
O0038500,P0349,S0079,4,0.03,1940.0,1486.32,453.68,Completed
O0038501,P0331,S0006,3,0.08,35880.0,26063.7,9816.3,Completed
O0038502,P0068,S0008,1,0.25,12375.0,10951.67,1423.33,Completed
O0038502,P0385,S0008,3,0.2,13200.0,8420.58,4779.42,Completed
O0038503,P0419,S0013,1,0,900,582.7,317.3,Completed
O0038504,P0264,S0009,1,0.15,1445.0,877.24,567.76,Completed
O0038504,P0016,S0009,3,0.1,170100.0,90986.97,79113.03,Completed
O0038505,P0390,S0099,1,0.05,10355.0,5997.72,4357.28,Completed
O0038505,P0014,S0099,2,0.08,154744.0,129292.78,25451.22,Completed
O0038506,P0088,S0075,2,0.03,41322.0,27399.2,13922.8,Cancelled
O0038506,P0252,S0075,2,0.25,900.0,879.92,20.08,Cancelled
O0038507,P0078,S0029,3,0.12,66528.0,36849.51,29678.49,Completed
O0038507,P0166,S0029,1,0,700,342.32,357.68,Completed
O0038508,P0410,S0053,1,0.12,352.0,242.64,109.36,Completed
O0038508,P0143,S0053,3,0.08,5244.0,3313.8,1930.2,Completed
O0038508,P0071,S0053,4,0.15,18020.0,13286.96,4733.04,Completed
O0038509,P0006,S0075,1,0.12,52976.0,43882.49,9093.51,Completed
O0038510,P0205,S0013,1,0.1,2790.0,1796.34,993.66,Returned
O0038511,P0341,S0070,2,0.05,44650.0,26720.4,17929.6,Returned
O0038511,P0401,S0070,3,0,3600,2195.13,1404.87,Returned
O0038511,P0121,S0070,4,0.08,9200.0,6266.6,2933.4,Returned
O0038512,P0222,S0042,1,0.15,595.0,387.72,207.28,Completed
O0038512,P0087,S0042,2,0.08,25576.0,20281.66,5294.34,Completed
O0038512,P0193,S0042,1,0.12,440.0,255.89,184.11,Completed
O0038513,P0395,S0097,2,0.2,7520.0,4775.32,2744.68,Pending
O0038514,P0376,S0056,4,0.2,20800.0,14668.96,6131.04,Completed
O0038514,P0043,S0056,2,0.03,44232.0,23014.64,21217.36,Completed
O0038514,P0331,S0056,2,0.25,19500.0,17375.8,2124.2,Completed
O0038515,P0129,S0076,3,0.03,10185.0,7294.56,2890.44,Completed
O0038515,P0346,S0076,2,0.12,0.0,0.0,0.0,Completed
O0038515,P0323,S0076,3,0.2,59040.0,50045.01,8994.99,Completed
O0038516,P0197,S0029,1,0.08,368.0,272.19,95.81,Completed
O0038517,P0004,S0032,3,0.03,182166.0,144782.49,37383.51,Completed
O0038518,P0308,S0031,1,0,1000,598.77,401.23,Completed
O0038519,P0247,S0060,3,0.08,2484.0,1792.74,691.26,Completed
O0038519,P0383,S0060,3,0.12,14520.0,11061.99,3458.01,Completed
O0038519,P0369,S0060,2,0.03,2522.0,1457.68,1064.32,Completed
O0038520,P0332,S0069,4,0.25,13500.0,9605.08,3894.92,Pending
O0038521,P0002,S0089,4,0.25,174900.0,112253.12,62646.88,Completed
O0038522,P0061,S0009,4,0.1,14040.0,11132.96,2907.04,Cancelled
O0038523,P0143,S0019,1,0.3,1330.0,1104.6,225.4,Completed
O0038523,P0007,S0019,2,0.13,151032.0,85657.82,65374.18,Completed
O0038523,P0342,S0019,2,0.03,36472.0,27597.86,8874.14,Completed
O0038524,P0379,S0073,1,0,6500,3432.53,3067.47,Completed
O0038524,P0136,S0073,2,0,8000,6023.4,1976.6,Completed
O0038524,P0028,S0073,2,0.25,95700.0,87819.78,7880.22,Completed
O0038525,P0326,S0095,2,0,28800,18277.68,10522.32,Completed
O0038525,P0197,S0095,4,0.12,1408.0,1088.76,319.24,Completed
O0038525,P0244,S0095,4,0.12,2112.0,1325.76,786.24,Completed
O0038526,P0310,S0059,4,0.12,3168.0,2499.6,668.4,Completed
O0038526,P0141,S0059,4,0.03,11640.0,8447.12,3192.88,Completed
O0038526,P0087,S0059,3,0.03,40449.0,30422.49,10026.51,Completed
O0038527,P0072,S0001,3,0,60300,41610.93,18689.07,Completed
O0038527,P0338,S0001,3,0.2,11040.0,7574.91,3465.09,Completed
O0038528,P0222,S0080,3,0.05,1995.0,1163.16,831.84,Completed
O0038528,P0148,S0080,2,0.08,8648.0,4998.9,3649.1,Completed
O0038529,P0172,S0034,4,0.2,19200.0,15122.76,4077.24,Cancelled
O0038530,P0143,S0056,3,0.25,4275.0,3313.8,961.2,Completed
O0038531,P0407,S0012,1,0.08,3496.0,2592.95,903.05,Cancelled
O0038532,P0179,S0029,2,0.03,13192.0,8000.64,5191.36,Completed
O0038532,P0088,S0029,3,0.03,61983.0,41098.8,20884.2,Completed
O0038533,P0317,S0096,2,0.25,40650.0,39745.94,904.06,Completed
O0038533,P0366,S0096,4,0.2,50240.0,31764.48,18475.52,Completed
O0038533,P0306,S0096,3,0.08,1656.0,1137.12,518.88,Completed
O0038534,P0078,S0021,3,0.08,69552.0,36849.51,32702.49,Completed
O0038535,P0115,S0068,2,0.15,3230.0,2620.6,609.4,Returned
O0038536,P0274,S0092,3,0.15,2295.0,1509.12,785.88,Completed
O0038536,P0257,S0092,4,0.12,2816.0,2295.56,520.44,Completed
O0038537,P0047,S0052,2,0.2,4000.0,2612.78,1387.22,Completed
O0038537,P0374,S0052,2,0.03,51798.0,31862.18,19935.82,Completed
O0038538,P0074,S0019,3,0,47400,27013.11,20386.89,Completed
O0038539,P0174,S0039,1,0.05,1520.0,1056.09,463.91,Completed
O0038539,P0204,S0039,4,0.03,3880.0,2381.84,1498.16,Completed
O0038540,P0042,S0062,3,0.08,29808.0,23355.48,6452.52,Completed
O0038540,P0397,S0062,4,0.03,22504.0,12644.72,9859.28,Completed
O0038540,P0002,S0062,4,0.05,221540.0,112253.12,109286.88,Completed
O0038541,P0363,S0020,4,0.03,102432.0,75305.32,27126.68,Completed
O0038541,P0125,S0020,2,0.05,7600.0,5101.2,2498.8,Completed
O0038542,P0374,S0082,1,0,26700,15931.09,10768.91,Completed
O0038542,P0258,S0082,2,0,1200,705.94,494.06,Completed
O0038542,P0041,S0082,2,0.2,14720.0,12926.34,1793.66,Completed
O0038543,P0228,S0099,3,0.08,3036.0,2005.05,1030.95,Completed
O0038543,P0085,S0099,2,0,15000,9421.82,5578.18,Completed
